Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1311,Avocados,2014,2014,ha,650,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1311,Avocados,2014,2014,hg/ha,116923,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1311,Avocados,2014,2014,tonnes,7600,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1312,Bananas,2014,2014,ha,409960,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1312,Bananas,2014,2014,hg/ha,25344,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1312,Bananas,2014,2014,tonnes,1039020,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,115,Barley,2014,2014,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,115,Barley,2014,2014,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1701,"Beans, dry",2014,2014,ha,465865,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1701,"Beans, dry",2014,2014,hg/ha,8914,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1701,"Beans, dry",2014,2014,tonnes,415259,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1212,Cabbages,2014,2014,ha,5595,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1212,Cabbages,2014,2014,hg/ha,127145,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1212,Cabbages,2014,2014,tonnes,71135.13,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1251,Carrots and turnips,2014,2014,ha,1682,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1251,Carrots and turnips,2014,2014,hg/ha,88672,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1251,Carrots and turnips,2014,2014,tonnes,14915.79,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1520.01,"Cassava, fresh",2014,2014,ha,68852,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1520.01,"Cassava, fresh",2014,2014,hg/ha,130748,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1520.01,"Cassava, fresh",2014,2014,tonnes,900227,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,ha,323,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,hg/ha,137584,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,tonnes,4443.36,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1610,"Coffee, green",2014,2014,ha,55030,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1610,"Coffee, green",2014,2014,hg/ha,2976,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1610,"Coffee, green",2014,2014,tonnes,16379,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1233,Eggplants (aubergines),2014,2014,ha,6699,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1233,Eggplants (aubergines),2014,2014,hg/ha,76357,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1233,Eggplants (aubergines),2014,2014,tonnes,51153.54,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,142,"Groundnuts, excluding shelled",2014,2014,ha,27513,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,142,"Groundnuts, excluding shelled",2014,2014,hg/ha,3700,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,142,"Groundnuts, excluding shelled",2014,2014,tonnes,10181,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2014,2014,ha,14132,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1254,Leeks and other alliaceous vegetables,2014,2014,hg/ha,1736,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1254,Leeks and other alliaceous vegetables,2014,2014,tonnes,2453.46,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1322,Lemons and limes,2014,2014,ha,1497,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1322,Lemons and limes,2014,2014,hg/ha,47251,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1322,Lemons and limes,2014,2014,tonnes,7073.43,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,112,Maize (corn),2014,2014,ha,233150,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,112,Maize (corn),2014,2014,hg/ha,25009,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,112,Maize (corn),2014,2014,tonnes,583096,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2014,2014,ha,3879,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1316,"Mangoes, guavas and mangosteens",2014,2014,hg/ha,33274,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1316,"Mangoes, guavas and mangosteens",2014,2014,tonnes,12905.73,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,118,Millet,2014,2014,ha,10941,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,118,Millet,2014,2014,hg/ha,4446,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,118,Millet,2014,2014,tonnes,4864.93,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,ha,2408,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,hg/ha,60052,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,tonnes,14462.99,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1323,Oranges,2014,2014,ha,2060,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1323,Oranges,2014,2014,hg/ha,18242,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1323,Oranges,2014,2014,tonnes,3758.21,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1241.9,"Other beans, green",2014,2014,ha,912,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1241.9,"Other beans, green",2014,2014,hg/ha,74909,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1241.9,"Other beans, green",2014,2014,tonnes,6832.11,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2014,2014,ha,11289,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1359.9,"Other fruits, n.e.c.",2014,2014,hg/ha,68678,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1359.9,"Other fruits, n.e.c.",2014,2014,tonnes,77532.58,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2014,2014,ha,60,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2014,2014,hg/ha,21949,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2014,2014,tonnes,132.23,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2014,2014,ha,2007,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1319,"Other tropical fruits, n.e.c.",2014,2014,hg/ha,121217,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1319,"Other tropical fruits, n.e.c.",2014,2014,tonnes,24325.65,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2014,2014,ha,9883,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2014,2014,hg/ha,70482,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1290.9,"Other vegetables, fresh n.e.c.",2014,2014,tonnes,69653.75,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1317,Papayas,2014,2014,ha,229,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1317,Papayas,2014,2014,hg/ha,194330,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1317,Papayas,2014,2014,tonnes,4457.62,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1705,"Peas, dry",2014,2014,ha,37082,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1705,"Peas, dry",2014,2014,hg/ha,5468,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1705,"Peas, dry",2014,2014,tonnes,20276,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1651,"Pepper (Piper spp.), raw",2014,2014,ha,666,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1651,"Pepper (Piper spp.), raw",2014,2014,hg/ha,38035,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1651,"Pepper (Piper spp.), raw",2014,2014,tonnes,2531.7,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1318,Pineapples,2014,2014,ha,2000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1318,Pineapples,2014,2014,hg/ha,97691,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1318,Pineapples,2014,2014,tonnes,19538.29,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1313,Plantains and cooking bananas,2014,2014,ha,222961,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1313,Plantains and cooking bananas,2014,2014,hg/ha,34339,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1313,Plantains and cooking bananas,2014,2014,tonnes,765629,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1510,Potatoes,2014,2014,ha,68208,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1510,Potatoes,2014,2014,hg/ha,105414,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1510,Potatoes,2014,2014,tonnes,719006,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1235,"Pumpkins, squash and gourds",2014,2014,ha,48267,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1235,"Pumpkins, squash and gourds",2014,2014,hg/ha,51440,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1235,"Pumpkins, squash and gourds",2014,2014,tonnes,248284.75,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1930.02,"Pyrethrum, dried flowers",2014,2014,ha,2173,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1930.02,"Pyrethrum, dried flowers",2014,2014,hg/ha,4371,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1930.02,"Pyrethrum, dried flowers",2014,2014,tonnes,949.61,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1443,Rape or colza seed,2014,2014,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,1443,Rape or colza seed,2014,2014,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,113,Rice,2014,2014,ha,23770,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,113,Rice,2014,2014,hg/ha,30594,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,113,Rice,2014,2014,tonnes,72723,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1921.01,"Seed cotton, unginned",2014,2014,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,1921.01,"Seed cotton, unginned",2014,2014,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,114,Sorghum,2014,2014,ha,137227,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,114,Sorghum,2014,2014,hg/ha,10244,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,114,Sorghum,2014,2014,tonnes,140578,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,141,Soya beans,2014,2014,ha,37728,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,141,Soya beans,2014,2014,hg/ha,4745,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,141,Soya beans,2014,2014,tonnes,17901,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1802,Sugar cane,2014,2014,ha,6168,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1802,Sugar cane,2014,2014,hg/ha,163866,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1802,Sugar cane,2014,2014,tonnes,101080.18,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1530,Sweet potatoes,2014,2014,ha,140977,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,66733,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,940786,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1550,Taro,2014,2014,ha,24924,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1550,Taro,2014,2014,hg/ha,26833,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1550,Taro,2014,2014,tonnes,66879,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1620,Tea leaves,2014,2014,ha,17220,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1620,Tea leaves,2014,2014,hg/ha,62718,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1620,Tea leaves,2014,2014,tonnes,108000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1234,Tomatoes,2014,2014,ha,8545,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1234,Tomatoes,2014,2014,hg/ha,137406,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1234,Tomatoes,2014,2014,tonnes,117414.59,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1970,Unmanufactured tobacco,2014,2014,ha,3913,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1970,Unmanufactured tobacco,2014,2014,hg/ha,11926,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1970,Unmanufactured tobacco,2014,2014,tonnes,4666.96,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,111,Wheat,2014,2014,ha,4204,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,111,Wheat,2014,2014,hg/ha,18759,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,111,Wheat,2014,2014,tonnes,7886,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1540,Yams,2014,2014,ha,6140,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1540,Yams,2014,2014,hg/ha,89117,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1540,Yams,2014,2014,tonnes,54718,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1311,Avocados,2015,2015,ha,680,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1311,Avocados,2015,2015,hg/ha,135294,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1311,Avocados,2015,2015,tonnes,9200,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1312,Bananas,2015,2015,ha,403274,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1312,Bananas,2015,2015,hg/ha,27210,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1312,Bananas,2015,2015,tonnes,1097304,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,115,Barley,2015,2015,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,115,Barley,2015,2015,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1701,"Beans, dry",2015,2015,ha,503546,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1701,"Beans, dry",2015,2015,hg/ha,8620,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1701,"Beans, dry",2015,2015,tonnes,434077,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1212,Cabbages,2015,2015,ha,4335,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1212,Cabbages,2015,2015,hg/ha,128232,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1212,Cabbages,2015,2015,tonnes,55590.1,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1251,Carrots and turnips,2015,2015,ha,1595,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1251,Carrots and turnips,2015,2015,hg/ha,89098,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1251,Carrots and turnips,2015,2015,tonnes,14208.12,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1520.01,"Cassava, fresh",2015,2015,ha,82915,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1520.01,"Cassava, fresh",2015,2015,hg/ha,111517,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1520.01,"Cassava, fresh",2015,2015,tonnes,924651,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,ha,366,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,hg/ha,120606,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,tonnes,4414.35,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1610,"Coffee, green",2015,2015,ha,35500,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1610,"Coffee, green",2015,2015,hg/ha,6143,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1610,"Coffee, green",2015,2015,tonnes,21808,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1233,Eggplants (aubergines),2015,2015,ha,6194,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1233,Eggplants (aubergines),2015,2015,hg/ha,61136,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1233,Eggplants (aubergines),2015,2015,tonnes,37866.55,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,142,"Groundnuts, excluding shelled",2015,2015,ha,26712,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,142,"Groundnuts, excluding shelled",2015,2015,hg/ha,4173,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,142,"Groundnuts, excluding shelled",2015,2015,tonnes,11148,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2015,2015,ha,15069,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1254,Leeks and other alliaceous vegetables,2015,2015,hg/ha,1760,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1254,Leeks and other alliaceous vegetables,2015,2015,tonnes,2652.8,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1322,Lemons and limes,2015,2015,ha,1490,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1322,Lemons and limes,2015,2015,hg/ha,48544,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1322,Lemons and limes,2015,2015,tonnes,7230.94,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,112,Maize (corn),2015,2015,ha,241713,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,112,Maize (corn),2015,2015,hg/ha,15313,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,112,Maize (corn),2015,2015,tonnes,370140,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2015,2015,ha,3597,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1316,"Mangoes, guavas and mangosteens",2015,2015,hg/ha,33755,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1316,"Mangoes, guavas and mangosteens",2015,2015,tonnes,12142.06,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,118,Millet,2015,2015,ha,10539,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,118,Millet,2015,2015,hg/ha,4707,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,118,Millet,2015,2015,tonnes,4960.25,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,ha,2649,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,hg/ha,58316,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,tonnes,15449.47,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1323,Oranges,2015,2015,ha,1995,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1323,Oranges,2015,2015,hg/ha,18656,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1323,Oranges,2015,2015,tonnes,3721.94,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1241.9,"Other beans, green",2015,2015,ha,974,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1241.9,"Other beans, green",2015,2015,hg/ha,79911,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1241.9,"Other beans, green",2015,2015,tonnes,7783.75,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2015,2015,ha,11212,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1359.9,"Other fruits, n.e.c.",2015,2015,hg/ha,69771,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1359.9,"Other fruits, n.e.c.",2015,2015,tonnes,78226.24,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,ha,58,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,hg/ha,22853,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,2015,tonnes,131.76,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2015,2015,ha,2076,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1319,"Other tropical fruits, n.e.c.",2015,2015,hg/ha,121168,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1319,"Other tropical fruits, n.e.c.",2015,2015,tonnes,25157.59,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2015,2015,ha,10010,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2015,2015,hg/ha,70016,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1290.9,"Other vegetables, fresh n.e.c.",2015,2015,tonnes,70087.09,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1317,Papayas,2015,2015,ha,210,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1317,Papayas,2015,2015,hg/ha,177436,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1317,Papayas,2015,2015,tonnes,3725.37,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1705,"Peas, dry",2015,2015,ha,31853,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1705,"Peas, dry",2015,2015,hg/ha,5324,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1705,"Peas, dry",2015,2015,tonnes,16959,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1651,"Pepper (Piper spp.), raw",2015,2015,ha,692,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1651,"Pepper (Piper spp.), raw",2015,2015,hg/ha,37344,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1651,"Pepper (Piper spp.), raw",2015,2015,tonnes,2584.18,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1318,Pineapples,2015,2015,ha,2170,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1318,Pineapples,2015,2015,hg/ha,76482,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1318,Pineapples,2015,2015,tonnes,16596.15,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1313,Plantains and cooking bananas,2015,2015,ha,228432,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1313,Plantains and cooking bananas,2015,2015,hg/ha,33513,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1313,Plantains and cooking bananas,2015,2015,tonnes,765538,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1510,Potatoes,2015,2015,ha,78214,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1510,Potatoes,2015,2015,hg/ha,94948,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1510,Potatoes,2015,2015,tonnes,742626,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1235,"Pumpkins, squash and gourds",2015,2015,ha,48875,I,Imputed value
